sensor,date,doy,month,B1,B2,B3,B4,B5,B7,Basin,chla
LT05,1992-08-13,226,8,1010.0,1449.0,941.0,710.0,293.0,169.0,Zanka,36.48123718695697
LT05,1992-08-20,233,8,674.0,1043.0,583.0,480.0,207.0,101.0,Bfuzfo,27.61397280317756
LT05,1992-08-20,233,8,535.0,1027.0,703.0,724.0,198.0,55.0,Keszthely,151.63983892170918
LT05,1992-08-20,233,8,529.0,1022.0,698.0,717.0,196.0,54.0,Keszthely,152.52539627347068
LT05,1992-08-20,233,8,575.0,1070.0,662.0,632.0,168.0,54.0,Szigliget,132.82755005956002
LT05,1992-08-20,233,8,582.0,1070.0,664.0,630.0,197.0,55.0,Szigliget,127.82975059079226
LT05,1992-08-20,233,8,762.0,1125.0,677.0,510.0,172.0,99.0,Tihany,21.490409202655577
LT05,1992-08-20,233,8,432.0,835.0,585.0,899.0,285.0,54.0,Zala,221.0352930395934
LT05,1992-08-20,233,8,406.0,831.0,581.0,892.0,282.0,53.0,Zala,220.71817378505727
LT05,1992-08-20,233,8,623.0,1032.0,675.0,509.0,172.0,139.0,Zanka,33.14485268245919
LT04,1992-08-28,241,8,688.0,1032.0,587.0,368.0,126.0,19.0,Bfuzfo,26.935685637987245
LT04,1992-08-28,241,8,501.0,825.0,514.0,672.0,178.0,57.0,Keszthely,253.5410512943882
LT04,1992-08-28,241,8,472.0,819.0,508.0,667.0,145.0,56.0,Keszthely,261.6999999999976
LT04,1992-08-28,241,8,494.0,878.0,600.0,534.0,149.0,102.0,Szigliget,54.72475688689535
LT04,1992-08-28,241,8,645.0,1076.0,547.0,411.0,155.0,62.0,Tihany,29.832606573592194
LT04,1992-08-28,241,8,389.0,730.0,553.0,672.0,208.0,145.0,Zala,72.25288110727398
LT04,1992-08-28,241,8,392.0,730.0,552.0,718.0,207.0,145.0,Zala,81.05624595386246
LT04,1992-08-28,241,8,529.0,1073.0,655.0,408.0,124.0,61.0,Zanka,39.93554256869824
LT05,1992-08-29,242,8,577.0,970.0,503.0,322.0,65.0,19.0,Bfuzfo,39.407810274199385
LT05,1992-08-29,242,8,456.0,756.0,473.0,622.0,146.0,57.0,Keszthely,261.6999999999976
LT05,1992-08-29,242,8,436.0,894.0,461.0,473.0,113.0,56.0,Szigliget,52.47642661198299
LT05,1992-08-29,242,8,543.0,1013.0,495.0,314.0,92.0,61.0,Tihany,30.06563919609992
LT05,1992-08-29,242,8,379.0,588.0,456.0,659.0,142.0,99.0,Zala,130.84539990337652
LT05,1992-08-29,242,8,481.0,1104.0,604.0,400.0,90.0,103.0,Zanka,37.99723792627908
LT05,1992-08-29,242,8,485.0,1108.0,605.0,400.0,90.0,103.0,Zanka,38.948452879248336
LT05,1992-09-05,249,9,3334.0,3513.0,3475.0,3698.0,1788.0,1370.0,Keszthely,14.139554061827653
LT05,1992-09-05,249,9,3559.0,3776.0,3724.0,4375.0,2287.0,1706.0,Zala,14.139554061827653
LT04,1992-09-13,257,9,967.0,1233.0,829.0,523.0,160.0,62.0,Bfuzfo,17.336530160532565
LT04,1992-09-13,257,9,942.0,1230.0,931.0,776.0,203.0,146.0,Keszthely,68.0116305711763
LT04,1992-09-13,257,9,938.0,1230.0,928.0,773.0,201.0,145.0,Keszthely,67.99552884761721
LT04,1992-09-13,257,9,1114.0,1461.0,1075.0,834.0,134.0,46.0,Szigliget,42.94136664598733
LT04,1992-09-13,257,9,966.0,1327.0,898.0,505.0,121.0,106.0,Tihany,21.009367275294746
LT04,1992-09-13,257,9,768.0,934.0,688.0,946.0,272.0,96.0,Zala,83.75306392337046
LT04,1992-09-13,257,9,765.0,935.0,685.0,943.0,270.0,95.0,Zala,84.40302509823526
LT04,1992-09-13,257,9,825.0,1151.0,833.0,591.0,113.0,152.0,Zanka,47.609496652435276
LT05,1992-09-14,258,9,824.0,1167.0,732.0,464.0,124.0,60.0,Bfuzfo,25.30588159397622
LT05,1992-09-14,258,9,797.0,1053.0,751.0,612.0,135.0,48.0,Keszthely,65.24793675500158
LT05,1992-09-14,258,9,699.0,1066.0,671.0,570.0,139.0,50.0,Szigliget,56.958592546703095
LT05,1992-09-14,258,9,705.0,1210.0,666.0,444.0,117.0,105.0,Tihany,25.114503526465302
LT05,1992-09-14,258,9,458.0,727.0,542.0,771.0,201.0,-4.0,Zala,243.7892549850561
LT05,1992-09-14,258,9,701.0,1038.0,663.0,548.0,150.0,105.0,Zanka,35.378693654756404
LT05,1992-09-14,258,9,698.0,1034.0,659.0,543.0,148.0,56.0,Zanka,39.564059291739156
LT05,1992-09-21,265,9,1092.0,1395.0,1132.0,909.0,303.0,210.0,Keszthely,49.23355319967699
LT05,1992-09-21,265,9,794.0,1151.0,796.0,575.0,193.0,11.0,Szigliget,55.917858433061
LT05,1992-09-21,265,9,545.0,769.0,589.0,697.0,199.0,64.0,Zala,198.95544699214364
LT05,1992-09-21,265,9,556.0,773.0,593.0,699.0,199.0,64.0,Zala,160.74948082452295
LT04,1992-09-22,266,9,1045.0,1325.0,1149.0,860.0,188.0,1.0,Keszthely,50.48343958867791
LT04,1992-09-22,266,9,1220.0,1620.0,1388.0,902.0,180.0,49.0,Szigliget,49.31481650962675
LT04,1992-09-22,266,9,653.0,893.0,693.0,800.0,225.0,107.0,Zala,86.0135263014941
LT04,1992-09-29,273,9,831.0,1196.0,819.0,536.0,163.0,133.0,Bfuzfo,35.886109672585924
LT04,1992-09-29,273,9,701.0,1135.0,715.0,578.0,194.0,184.0,Keszthely,35.7429436025929
LT04,1992-09-29,273,9,720.0,1129.0,707.0,569.0,191.0,182.0,Keszthely,35.73192407476547
LT04,1992-09-29,273,9,729.0,1134.0,761.0,523.0,158.0,78.0,Szigliget,38.72714112508946
LT04,1992-09-29,273,9,1015.0,1412.0,956.0,539.0,200.0,134.0,Tihany,11.815978980180653
LT04,1992-09-29,273,9,410.0,634.0,482.0,521.0,231.0,78.0,Zala,60.53455746545681
LT04,1992-09-29,273,9,411.0,631.0,526.0,459.0,229.0,77.0,Zala,51.87386221784114
LT04,1992-09-29,273,9,1025.0,1409.0,1085.0,696.0,124.0,132.0,Zanka,33.72784778602852
LT05,1992-10-07,281,10,754.0,1245.0,817.0,454.0,172.0,140.0,Bfuzfo,32.342143148756726
LT05,1992-10-07,281,10,958.0,1423.0,958.0,509.0,171.0,32.0,Tihany,16.503614348182644
LT05,1992-10-07,281,10,1121.0,1540.0,1096.0,615.0,207.0,139.0,Zanka,23.386362041460035
LT05,1992-10-23,297,10,931.0,1182.0,889.0,496.0,101.0,-30.0,Zanka,18.39027692602055
LT05,1992-12-26,361,12,1183.0,1442.0,1156.0,831.0,495.0,180.0,Keszthely,44.273679983541705
LT05,1992-12-26,361,12,1305.0,1568.0,1252.0,936.0,421.0,287.0,Szigliget,19.55692910551224
LT05,1992-12-26,361,12,987.0,1049.0,956.0,829.0,421.0,180.0,Zala,50.30411866759552
LT05,1993-02-28,59,2,3031.0,3331.0,3066.0,2171.0,336.0,203.0,Keszthely,9.646171102453392
LT05,1993-02-28,59,2,2920.0,3180.0,2947.0,1976.0,125.0,22.0,Szigliget,6.89994861618977
LT05,1993-03-09,68,3,1658.0,1894.0,1567.0,1066.0,177.0,142.0,Keszthely,11.078657596538848
LT05,1993-03-09,68,3,3158.0,3402.0,3200.0,2418.0,251.0,195.0,Szigliget,6.074162451529336
LT05,1993-03-09,68,3,1629.0,1657.0,1472.0,1174.0,325.0,89.0,Zala,17.051064573376166
LT05,1993-03-09,68,3,1423.0,1593.0,1043.0,683.0,176.0,89.0,Zanka,7.544378223832675
LT05,1993-03-16,75,3,1522.0,1787.0,1213.0,691.0,251.0,100.0,Tihany,12.130174603849538
LT05,1993-04-01,91,4,1703.0,2226.0,1680.0,637.0,165.0,94.0,Bfuzfo,5.688850212415465
LT05,1993-04-01,91,4,1734.0,2167.0,1680.0,693.0,168.0,95.0,Tihany,5.576536119848877
LT05,1993-04-17,107,4,1130.0,1548.0,1022.0,581.0,238.0,128.0,Bfuzfo,8.486014755121122
LT05,1993-04-17,107,4,864.0,1252.0,935.0,656.0,205.0,126.0,Keszthely,16.285680514201996
LT05,1993-04-17,107,4,872.0,1259.0,940.0,662.0,207.0,127.0,Keszthely,15.14198833927611
LT05,1993-04-17,107,4,1263.0,1747.0,1289.0,659.0,149.0,86.0,Szigliget,8.612696267875036
LT05,1993-04-17,107,4,1263.0,1753.0,1291.0,659.0,148.0,126.0,Szigliget,8.188857570371699
LT05,1993-04-17,107,4,1343.0,1792.0,1290.0,619.0,150.0,87.0,Tihany,8.770419450965695
LT05,1993-04-17,107,4,683.0,847.0,813.0,655.0,233.0,125.0,Zala,12.65575575111329
LT05,1993-04-17,107,4,662.0,852.0,776.0,658.0,234.0,126.0,Zala,13.772012618984867
LT05,1993-04-17,107,4,1320.0,1790.0,1291.0,623.0,152.0,88.0,Zanka,8.358793155902973
LT05,1993-05-03,123,5,920.0,1309.0,682.0,471.0,102.0,77.0,Bfuzfo,4.2115774800889625
LT05,1993-05-03,123,5,1041.0,1557.0,1193.0,674.0,169.0,83.0,Keszthely,11.432194513871167
LT05,1993-05-03,123,5,1039.0,1560.0,1193.0,672.0,168.0,122.0,Keszthely,12.45998004969267
LT05,1993-05-03,123,5,1231.0,1784.0,1187.0,536.0,110.0,120.0,Szigliget,7.935324944144106
LT05,1993-05-03,123,5,1228.0,1789.0,1187.0,532.0,136.0,119.0,Szigliget,8.140110499991593
LT05,1993-05-03,123,5,1214.0,1785.0,1066.0,478.0,132.0,79.0,Tihany,8.186780762385157
LT05,1993-05-03,123,5,916.0,1316.0,733.0,439.0,106.0,1.0,Zanka,5.294048126818143
LT05,1993-05-12,132,5,788.0,1119.0,521.0,353.0,94.0,48.0,Bfuzfo,7.576313726901152
LT05,1993-05-12,132,5,989.0,1545.0,1268.0,624.0,169.0,121.0,Keszthely,13.332302036762512
LT05,1993-05-12,132,5,1050.0,1586.0,1060.0,463.0,116.0,83.0,Szigliget,7.26652765170847
LT05,1993-05-12,132,5,977.0,1373.0,792.0,313.0,120.0,48.0,Tihany,9.264140905336063
LT05,1993-05-12,132,5,320.0,375.0,333.0,503.0,142.0,83.0,Zala,3.1826107240563575
LT05,1993-05-12,132,5,1014.0,1500.0,892.0,427.0,118.0,84.0,Zanka,7.325878098083863
LT05,1993-05-12,132,5,1012.0,1499.0,891.0,427.0,118.0,84.0,Zanka,7.638962834238992
LT05,1993-05-19,139,5,1009.0,1412.0,718.0,405.0,136.0,80.0,Bfuzfo,4.789524545312697
LT05,1993-05-19,139,5,1097.0,1674.0,1295.0,670.0,102.0,3.0,Keszthely,11.70898222533964
LT05,1993-05-19,139,5,1097.0,1668.0,1293.0,670.0,102.0,3.0,Keszthely,11.711570237010928
LT05,1993-05-19,139,5,1241.0,1805.0,1186.0,539.0,125.0,39.0,Szigliget,7.161441080593228
LT05,1993-05-19,139,5,1232.0,1802.0,1180.0,530.0,122.0,37.0,Szigliget,8.033556327096292
LT05,1993-05-19,139,5,1266.0,1582.0,906.0,503.0,154.0,40.0,Tihany,4.041596256655128
LT05,1993-05-19,139,5,341.0,520.0,377.0,709.0,181.0,40.0,Zala,4.751376975784916
LT05,1993-05-19,139,5,343.0,519.0,377.0,709.0,154.0,40.0,Zala,4.880847851407709
LT05,1993-06-13,164,6,1259.0,1521.0,1014.0,550.0,209.0,188.0,Bfuzfo,4.454114130325207
LT05,1993-06-13,164,6,924.0,1249.0,914.0,466.0,129.0,41.0,Keszthely,9.024725009683289
LT05,1993-06-13,164,6,1480.0,1720.0,1236.0,738.0,386.0,297.0,Tihany,3.836695119984818
LT05,1993-06-13,164,6,276.0,309.0,343.0,703.0,258.0,151.0,Zala,3.378232100372583
LT05,1993-06-13,164,6,1418.0,1682.0,1269.0,658.0,230.0,187.0,Zanka,5.932024842317844
LT05,1993-06-13,164,6,1416.0,1682.0,1270.0,661.0,231.0,225.0,Zanka,5.61785271307808
LT05,1993-06-20,171,6,1074.0,1368.0,828.0,488.0,255.0,231.0,Bfuzfo,3.379439182379733
LT05,1993-06-20,171,6,601.0,888.0,568.0,357.0,96.0,50.0,Keszthely,12.21190176438329
LT05,1993-06-20,171,6,609.0,890.0,572.0,359.0,98.0,50.0,Keszthely,12.756493347061605
LT05,1993-06-20,171,6,848.0,1257.0,751.0,316.0,44.0,13.0,Szigliget,9.023916700924229
LT05,1993-06-20,171,6,844.0,1254.0,748.0,312.0,43.0,12.0,Szigliget,10.077279990091675
LT05,1993-06-20,171,6,1127.0,1442.0,883.0,518.0,252.0,194.0,Tihany,6.678014582890982
LT05,1993-06-20,171,6,207.0,268.0,275.0,424.0,92.0,48.0,Zala,3.813296896765292
LT05,1993-06-20,171,6,221.0,278.0,282.0,426.0,94.0,48.0,Zala,3.870735881925283
LT05,1993-06-20,171,6,1364.0,1733.0,1305.0,550.0,174.0,230.0,Zanka,4.258216091369559
LT05,1993-06-29,180,6,1277.0,1604.0,1023.0,453.0,114.0,82.0,Bfuzfo,4.886591503851542
LT05,1993-06-29,180,6,1213.0,1692.0,1378.0,680.0,196.0,110.0,Keszthely,12.856009650885786
LT05,1993-06-29,180,6,1349.0,1734.0,1307.0,642.0,118.0,111.0,Szigliget,6.24154162245742
LT05,1993-06-29,180,6,1435.0,1775.0,1117.0,477.0,160.0,116.0,Tihany,4.291325490838934
LT05,1993-06-29,180,6,794.0,1175.0,921.0,696.0,130.0,30.0,Zala,30.005883094086087
LT05,1993-07-31,212,7,615.0,874.0,369.0,269.0,64.0,47.0,Bfuzfo,12.164405277719847
LT05,1993-07-31,212,7,744.0,1227.0,862.0,419.0,56.0,83.0,Keszthely,32.40420565475492
LT05,1993-07-31,212,7,690.0,1178.0,672.0,284.0,54.0,43.0,Szigliget,22.23677341016002
LT05,1993-07-31,212,7,657.0,1009.0,476.0,267.0,91.0,47.0,Tihany,11.78300982075892
LT05,1993-07-31,212,7,655.0,1006.0,472.0,262.0,89.0,46.0,Tihany,11.715005675328921
LT05,1993-07-31,212,7,286.0,470.0,333.0,502.0,110.0,83.0,Zala,16.316544669879253
LT05,1993-07-31,212,7,666.0,1003.0,502.0,213.0,60.0,45.0,Zanka,8.346978306804392
LT05,1993-07-31,212,7,658.0,997.0,495.0,206.0,58.0,44.0,Zanka,8.21056843675636
LT05,1993-08-07,219,8,924.0,1310.0,852.0,404.0,112.0,132.0,Bfuzfo,15.844526412897478
LT05,1993-08-07,219,8,923.0,1393.0,1076.0,535.0,70.0,50.0,Keszthely,31.93796104837059
LT05,1993-08-07,219,8,919.0,1401.0,1080.0,542.0,70.0,50.0,Keszthely,30.687116602753044
LT05,1993-08-07,219,8,1021.0,1436.0,950.0,399.0,136.0,55.0,Tihany,17.49373876767596
LT05,1993-08-07,219,8,1264.0,1775.0,1323.0,513.0,161.0,130.0,Zanka,10.977119777535295
LT05,1993-08-16,228,8,796.0,1083.0,547.0,235.0,38.0,48.0,Bfuzfo,11.545586463957276
LT05,1993-08-16,228,8,591.0,1040.0,667.0,327.0,68.0,49.0,Keszthely,37.061056675884046
LT05,1993-08-16,228,8,562.0,1086.0,549.0,280.0,38.0,7.0,Szigliget,40.71169292399614
LT05,1993-08-16,228,8,903.0,1271.0,690.0,267.0,63.0,46.0,Tihany,10.159490941326546
LT05,1993-08-16,228,8,307.0,513.0,440.0,463.0,69.0,49.0,Zala,67.35645683496574
LT05,1993-08-16,228,8,855.0,1223.0,652.0,267.0,64.0,5.0,Zanka,12.845094559627173
LT05,1993-08-16,228,8,857.0,1221.0,652.0,267.0,63.0,5.0,Zanka,12.684689889655154
LT05,1993-09-01,244,9,1287.0,1682.0,1094.0,524.0,161.0,92.0,Bfuzfo,8.027627267054633
LT05,1993-09-01,244,9,1686.0,2110.0,1729.0,866.0,411.0,447.0,Zanka,7.51447930504624
LT05,1993-09-01,244,9,1707.0,2122.0,1732.0,849.0,374.0,402.0,Zanka,7.718854738439463
LT05,1993-09-08,251,9,814.0,1216.0,672.0,269.0,61.0,61.0,Bfuzfo,15.713059391644226
LT05,1993-09-08,251,9,838.0,1227.0,886.0,427.0,97.0,19.0,Keszthely,34.56517515597423
LT05,1993-09-08,251,9,741.0,1224.0,647.0,285.0,36.0,19.0,Tihany,18.179853972390106
LT05,1993-09-08,251,9,1022.0,1519.0,999.0,276.0,64.0,62.0,Zanka,16.62084057799361
LT05,1993-09-24,267,9,553.0,903.0,452.0,243.0,50.0,75.0,Bfuzfo,12.656022362458167
LT05,1993-09-24,267,9,818.0,1315.0,896.0,413.0,37.0,69.0,Keszthely,32.78312199790508
LT05,1993-09-24,267,9,818.0,1320.0,897.0,411.0,36.0,68.0,Keszthely,32.47421260153014
LT05,1993-09-24,267,9,934.0,1370.0,943.0,366.0,108.0,70.0,Szigliget,26.091244483381985
LT05,1993-09-24,267,9,944.0,1377.0,948.0,371.0,109.0,70.0,Szigliget,25.948989670414896
LT05,1993-09-24,267,9,589.0,1001.0,568.0,282.0,114.0,121.0,Tihany,16.731028551716985
LT05,1993-09-24,267,9,296.0,430.0,411.0,415.0,175.0,69.0,Zala,35.20637499008225
LT05,1993-09-24,267,9,292.0,427.0,408.0,413.0,174.0,69.0,Zala,34.299126530994236
LT05,1993-09-24,267,9,1025.0,1478.0,904.0,374.0,111.0,72.0,Zanka,19.393482073970134
LT05,1993-10-10,283,10,520.0,785.0,405.0,183.0,61.0,34.0,Bfuzfo,12.24081408950134
LT05,1993-10-10,283,10,752.0,1142.0,880.0,346.0,-54.0,-22.0,Keszthely,23.015660295781334
LT05,1993-10-10,283,10,756.0,1144.0,880.0,347.0,-55.0,32.0,Keszthely,25.311132550892616
LT05,1993-10-10,283,10,963.0,1439.0,1024.0,351.0,24.0,88.0,Szigliget,21.047863950112838
LT05,1993-10-10,283,10,975.0,1442.0,1028.0,357.0,25.0,88.0,Szigliget,20.90870020443543
LT05,1993-10-10,283,10,637.0,964.0,546.0,236.0,23.0,87.0,Tihany,12.37526611242777
LT05,1993-10-10,283,10,230.0,370.0,312.0,296.0,62.0,88.0,Zala,16.990411880565087
LT05,1993-10-10,283,10,236.0,312.0,313.0,297.0,62.0,88.0,Zala,16.990411880565087
LT05,1993-10-10,283,10,784.0,1260.0,785.0,293.0,99.0,88.0,Zanka,12.650847775831688
LT05,1994-01-23,23,1,876.0,1131.0,636.0,322.0,104.0,-39.0,Bfuzfo,4.916074858113521
LT05,1994-01-23,23,1,998.0,1134.0,729.0,425.0,38.0,-38.0,Tihany,5.588940118143234
LT05,1994-01-23,23,1,802.0,1123.0,624.0,411.0,100.0,153.0,Zanka,8.054384631081913
LT05,1994-02-15,46,2,1199.0,1267.0,755.0,423.0,24.0,108.0,Bfuzfo,3.682732422143228
LT05,1994-02-15,46,2,1528.0,1963.0,1747.0,988.0,69.0,38.0,Keszthely,8.901986414276553
LT05,1994-02-15,46,2,1554.0,1921.0,1721.0,1001.0,128.0,45.0,Keszthely,9.746498563056651
LT05,1994-02-15,46,2,1890.0,2216.0,2072.0,1058.0,116.0,38.0,Szigliget,8.392121835804714
LT05,1994-02-15,46,2,1889.0,2157.0,2028.0,1067.0,128.0,45.0,Szigliget,8.49188856274005
LT05,1994-02-15,46,2,1807.0,2293.0,1934.0,775.0,70.0,107.0,Tihany,7.93241704760614
LT05,1994-02-15,46,2,1076.0,1008.0,818.0,561.0,69.0,-100.0,Zala,5.363452558355151
LT05,1994-02-15,46,2,1134.0,1032.0,846.0,591.0,81.0,-22.0,Zala,5.87307767489584
LT05,1994-02-15,46,2,1520.0,1783.0,1411.0,559.0,116.0,-100.0,Zanka,8.055776725066972
LT05,1994-03-03,62,3,1095.0,1402.0,809.0,256.0,67.0,93.0,Bfuzfo,6.584556437923598
LT05,1994-03-03,62,3,496.0,804.0,586.0,473.0,260.0,147.0,Keszthely,6.820659625259893
LT05,1994-03-03,62,3,697.0,1074.0,748.0,417.0,220.0,91.0,Szigliget,10.608236561610749
LT05,1994-03-03,62,3,653.0,1056.0,724.0,394.0,214.0,86.0,Szigliget,9.239365718959334
LT05,1994-03-03,62,3,793.0,1085.0,508.0,203.0,68.0,37.0,Tihany,6.062174049375389
LT05,1994-03-03,62,3,697.0,1019.0,660.0,260.0,68.0,37.0,Zanka,7.405399722740671
LT05,1994-03-12,71,3,914.0,1203.0,700.0,258.0,71.0,18.0,Bfuzfo,3.5957436891279477
LT05,1994-03-12,71,3,747.0,1054.0,729.0,289.0,62.0,69.0,Keszthely,12.971027392366532
LT05,1994-03-12,71,3,1142.0,1536.0,1167.0,366.0,106.0,71.0,Szigliget,7.326674512763841
LT05,1994-03-12,71,3,892.0,1077.0,602.0,264.0,73.0,129.0,Tihany,3.169815769197515
LT05,1994-03-12,71,3,902.0,1081.0,607.0,269.0,74.0,129.0,Tihany,3.2621176229722426
LT05,1994-03-12,71,3,503.0,498.0,457.0,352.0,181.0,125.0,Zala,7.016028325892243
LT05,1994-03-12,71,3,896.0,1275.0,813.0,327.0,74.0,-36.0,Zanka,10.966998111980152
LT05,1994-03-12,71,3,904.0,1278.0,763.0,329.0,113.0,19.0,Zanka,7.504523167874798
LT05,1994-03-28,87,3,972.0,1330.0,733.0,235.0,66.0,64.0,Bfuzfo,5.94880609291008
LT05,1994-03-28,87,3,592.0,1070.0,784.0,290.0,68.0,65.0,Keszthely,15.377457351870488
LT05,1994-03-28,87,3,998.0,1547.0,1167.0,395.0,-25.0,67.0,Szigliget,7.686507082504614
LT05,1994-03-28,87,3,946.0,1284.0,748.0,205.0,40.0,-24.0,Tihany,5.304113476253725
LT05,1994-03-28,87,3,322.0,474.0,397.0,288.0,67.0,19.0,Zala,6.00367823376407
LT05,1994-03-28,87,3,770.0,1181.0,752.0,210.0,42.0,22.0,Zanka,16.16801686246257
LT05,1994-03-28,87,3,762.0,1177.0,746.0,203.0,39.0,21.0,Zanka,14.661100409139914
LT05,1994-04-04,94,4,1183.0,1676.0,1047.0,373.0,99.0,21.0,Bfuzfo,6.7853761618581405
LT05,1994-04-04,94,4,752.0,1242.0,971.0,414.0,97.0,63.0,Keszthely,30.307641272810084
LT05,1994-04-04,94,4,731.0,1237.0,963.0,403.0,92.0,61.0,Keszthely,29.121282869314566
LT05,1994-04-04,94,4,971.0,1487.0,1205.0,416.0,38.0,63.0,Szigliget,8.818928477668694
LT05,1994-04-04,94,4,974.0,1486.0,1205.0,419.0,8.0,64.0,Szigliget,8.705348542378198
LT05,1994-04-04,94,4,1164.0,1628.0,1088.0,333.0,10.0,22.0,Tihany,6.9770185694412685
LT05,1994-04-04,94,4,451.0,692.0,652.0,410.0,125.0,62.0,Zala,17.285852702701415
LT05,1994-04-04,94,4,436.0,683.0,644.0,404.0,123.0,61.0,Zala,17.586205547155714
LT05,1994-04-04,94,4,1096.0,1676.0,1281.0,467.0,41.0,64.0,Zanka,8.578067332868258
LT05,1994-04-29,119,4,1314.0,1668.0,990.0,284.0,70.0,10.0,Bfuzfo,4.1292695137472775
LT05,1994-04-29,119,4,682.0,1157.0,981.0,395.0,64.0,7.0,Keszthely,26.109133828440736
LT05,1994-04-29,119,4,954.0,1532.0,1098.0,365.0,12.0,49.0,Szigliget,8.346223897770408
LT05,1994-04-29,119,4,1163.0,1580.0,1027.0,284.0,-13.0,-29.0,Tihany,4.373723031756971
LT05,1994-04-29,119,4,234.0,298.0,267.0,309.0,64.0,7.0,Zala,5.206539717115348
LT05,1994-04-29,119,4,914.0,1443.0,917.0,325.0,42.0,49.0,Zanka,9.951712050581015
LT05,1994-04-29,119,4,908.0,1438.0,914.0,323.0,41.0,48.0,Zanka,10.067499778345091
LT05,1994-05-15,135,5,724.0,903.0,369.0,226.0,64.0,85.0,Bfuzfo,2.171590930810659
LT05,1994-05-15,135,5,416.0,847.0,563.0,291.0,58.0,6.0,Keszthely,10.380048246827878
LT05,1994-05-15,135,5,584.0,898.0,500.0,216.0,34.0,45.0,Szigliget,11.748716759590652
LT05,1994-05-15,135,5,773.0,1038.0,512.0,228.0,92.0,-29.0,Tihany,8.452287148813081
LT05,1994-05-15,135,5,185.0,254.0,200.0,370.0,111.0,5.0,Zala,3.345917545872677
LT05,1994-05-15,135,5,726.0,993.0,509.0,266.0,64.0,85.0,Zanka,4.78965645619069
LT05,1994-05-15,135,5,723.0,989.0,506.0,263.0,63.0,84.0,Zanka,4.684624000879512
LT05,1994-05-22,142,5,1326.0,1870.0,1277.0,526.0,205.0,161.0,Bfuzfo,5.817120149507638
LT05,1994-05-22,142,5,553.0,944.0,591.0,404.0,150.0,124.0,Keszthely,5.4359300083869755
LT05,1994-05-22,142,5,525.0,886.0,575.0,391.0,145.0,122.0,Keszthely,5.52594604328251
LT05,1994-05-22,142,5,947.0,1515.0,1081.0,400.0,123.0,86.0,Szigliget,7.334393154965785
LT05,1994-05-22,142,5,951.0,1469.0,1081.0,403.0,124.0,87.0,Szigliget,8.799899628498785
LT05,1994-05-22,142,5,1192.0,1592.0,1052.0,487.0,204.0,198.0,Tihany,4.705889475991685
LT05,1994-05-22,142,5,229.0,292.0,234.0,427.0,144.0,84.0,Zala,2.8876625792018196
LT05,1994-05-22,142,5,226.0,288.0,232.0,426.0,144.0,84.0,Zala,2.8876625792018196
LT05,1994-05-22,142,5,1286.0,1796.0,1277.0,520.0,150.0,124.0,Zanka,5.752355655793369
LT05,1994-05-31,151,5,1032.0,1248.0,705.0,230.0,-8.0,47.0,Bfuzfo,5.064755197872597
LT05,1994-05-31,151,5,520.0,911.0,660.0,293.0,87.0,-27.0,Keszthely,15.723235518073492
LT05,1994-05-31,151,5,836.0,1289.0,896.0,295.0,62.0,9.0,Szigliget,13.36400261372969
LT05,1994-05-31,151,5,1051.0,1248.0,702.0,264.0,40.0,47.0,Tihany,4.9665119211511914
LT05,1994-05-31,151,5,213.0,262.0,245.0,366.0,59.0,8.0,Zala,4.5746776333195465
LT05,1994-05-31,151,5,871.0,1249.0,803.0,266.0,92.0,47.0,Zanka,13.657745533669372
LT05,1994-05-31,151,5,870.0,1250.0,804.0,268.0,92.0,11.0,Zanka,13.043683944145075
LT05,1994-06-07,158,6,1824.0,2375.0,1911.0,905.0,319.0,365.0,Bfuzfo,6.526300082170092
LT05,1994-06-07,158,6,1160.0,1687.0,1478.0,706.0,286.0,330.0,Keszthely,15.37547371796856
LT05,1994-06-07,158,6,1159.0,1685.0,1477.0,744.0,287.0,330.0,Keszthely,15.51897979232254
LT05,1994-06-07,158,6,1603.0,2245.0,1960.0,862.0,314.0,295.0,Szigliget,4.505204274535936
LT05,1994-06-07,158,6,1601.0,2244.0,1959.0,864.0,315.0,295.0,Szigliget,4.505204274535936
LT05,1994-06-07,158,6,1844.0,2370.0,1971.0,907.0,394.0,330.0,Tihany,6.646130989798713
LT05,1994-06-16,167,6,1248.0,1621.0,1002.0,453.0,124.0,113.0,Bfuzfo,4.786447625657335
LT05,1994-06-16,167,6,952.0,1453.0,1035.0,659.0,111.0,99.0,Keszthely,11.762356816790808
LT05,1994-06-16,167,6,1334.0,1805.0,1162.0,460.0,57.0,70.0,Tihany,5.920452600878485
LT05,1994-07-02,183,7,1549.0,1893.0,1149.0,454.0,123.0,76.0,Bfuzfo,8.001054532265186
LT05,1994-07-02,183,7,739.0,1206.0,825.0,452.0,84.0,44.0,Keszthely,27.62809617435786
LT05,1994-07-02,183,7,738.0,1241.0,814.0,356.0,25.0,80.0,Szigliget,44.39295200698701
LT05,1994-07-02,183,7,239.0,389.0,276.0,602.0,131.0,41.0,Zala,183.0944116975554
LT05,1994-07-02,183,7,1293.0,1805.0,1296.0,504.0,73.0,39.0,Zanka,11.185819086060958
LT05,1994-07-02,183,7,1289.0,1809.0,1297.0,506.0,72.0,39.0,Zanka,11.129261879739273
LT05,1994-07-09,190,7,505.0,870.0,586.0,366.0,4.0,6.0,Keszthely,66.45290258431643
